name,company,year,Price,kms_driven,fuel_type
Premio G Superior,Toyota,2018,13975000,5000,Petrol
Premio G Superior,Toyota,2019,20450000,6500,Petrol
Premio G Superior,Toyota,2018,13975000,7500,Petrol
Premio G Superior,Toyota,2017,12750000,8200,Petrol
Premio G Superior,Toyota,2018,13975000,9000,Petrol
Premio G Superior,Toyota,2019,20450000,10000,Petrol
Premio G Superior,Toyota,2018,13975000,10200,Petrol
Premio G Superior,Toyota,2007,7200000,140000,Petrol
Premio G Superior,Toyota,2011,8375000,173564,Petrol
Premio G Superior,Toyota,2013,8550000,174000,Petrol
Prius,Toyota,2015,7650000,6000,Hybrid
Prius,Toyota,2007,4800000,11800,Petrol
Prius,Toyota,2012,7790000,24191,Hybrid
Prius,Toyota,2013,7500000,25000,Petrol
Prius,Toyota,2016,9650000,26000,Hybrid
Prius,Toyota,2015,7650000,27000,Hybrid
Prius,Toyota,2013,7500000,35000,Hybrid
Prius,Toyota,2016,9500000,39000,Hybrid
Prius,Toyota,2014,7650000,40500,Hybrid
Prius,Toyota,2016,9500000,41000,Hybrid
Prius,Toyota,2016,9500000,45000,Petrol
Prius,Toyota,2016,9500000,46000,Hybrid
Prius,Toyota,2013,6600000,48000,Petrol
Prius,Toyota,2011,5950000,54475,Petrol
Prius,Toyota,2014,7650000,56000,Hybrid
Prius,Toyota,2013,6600000,56000,Hybrid
Prius,Toyota,2017,9800000,56000,Hybrid
Prius,Toyota,2015,7650000,56000,Hybrid
Prius,Toyota,2013,6600000,57000,Hybrid
Prius,Toyota,2013,6600000,58000,Hybrid
Prius,Toyota,2012,7790000,58200,Hybrid
Prius,Toyota,2016,9500000,59000,Hybrid
Prius,Toyota,2016,9500000,59966,Petrol
Prius,Toyota,2014,7650000,60000,Petrol
Prius,Toyota,2016,9500000,60000,Hybrid
Prius,Toyota,2013,6600000,60679,Hybrid
Prius,Toyota,2012,7790000,61500,Hybrid
Prius,Toyota,2012,7790000,63000,Hybrid
Prius,Toyota,2012,7790000,66800,Hybrid
Prius,Toyota,2013,6600000,67000,Petrol
Prius,Toyota,2013,6600000,67000,Hybrid
Prius,Toyota,2010,5500000,67324,Petrol
Prius,Toyota,2011,5950000,68000,Petrol
Prius,Toyota,2010,5500000,70000,Petrol
Prius,Toyota,2013,6600000,70000,Hybrid
Prius,Toyota,2013,6600000,70000,Hybrid
Prius,Toyota,2014,7650000,70000,Hybrid
Prius,Toyota,2013,6600000,71000,Hybrid
Prius,Toyota,2013,6600000,72000,Hybrid
Prius,Toyota,2012,7790000,72000,Hybrid
Prius,Toyota,2013,6600000,72300,Hybrid
Prius,Toyota,2014,7650000,73843,Hybrid
Prius,Toyota,2012,7790000,74000,Petrol
Prius,Toyota,2012,7790000,74800,Hybrid
Prius,Toyota,2013,6600000,74800,Petrol
Prius,Toyota,2015,8775000,75000,Hybrid
Prius,Toyota,2010,5500000,76000,Petrol
Prius,Toyota,2013,6600000,76000,Petrol
Prius,Toyota,2008,4885000,76800,Petrol
Prius,Toyota,2013,6600000,77000,Hybrid
Prius,Toyota,2015,8775000,78650,Hybrid
Prius,Toyota,2012,7790000,79000,Petrol
Prius,Toyota,2013,6600000,79002,Hybrid
Prius,Toyota,2011,5950000,80000,Hybrid
Prius,Toyota,2012,7790000,80000,Hybrid
Prius,Toyota,2013,6600000,80000,Hybrid
Prius,Toyota,2014,7650000,80000,Petrol
Prius,Toyota,2012,7790000,83000,Hybrid
Prius,Toyota,2015,8775000,84000,Hybrid
Prius,Toyota,2008,4885000,85000,Petrol
Prius,Toyota,2008,4885000,85000,Hybrid
Prius,Toyota,2009,6400000,85000,Hybrid
Prius,Toyota,2012,7790000,85000,Hybrid
Prius,Toyota,2013,6600000,85000,Hybrid
Prius,Toyota,2014,7650000,85000,Petrol
Prius,Toyota,2012,7790000,86000,Petrol
Prius,Toyota,2012,7790000,86200,Hybrid
Prius,Toyota,2015,8775000,86500,Petrol
Prius,Toyota,2010,5500000,86789,Hybrid
Prius,Toyota,2008,4885000,87500,Petrol
Prius,Toyota,2010,5500000,88000,Hybrid
Prius,Toyota,2012,7790000,88500,Hybrid
Prius,Toyota,2008,4885000,88794,Hybrid
Prius,Toyota,2014,7650000,89000,Hybrid
Prius,Toyota,2014,7650000,89000,Hybrid
Prius,Toyota,2008,4885000,90000,Hybrid
Prius,Toyota,2009,6400000,90000,Hybrid
Prius,Toyota,2010,5500000,90000,Hybrid
Prius,Toyota,2011,5950000,90000,Hybrid
Prius,Toyota,2007,4800000,91000,Hybrid
Prius,Toyota,2009,6400000,91000,Petrol
Prius,Toyota,2012,7790000,91000,Petrol
Prius,Toyota,2011,5950000,91000,Hybrid
Prius,Toyota,2013,6600000,91000,Petrol
Prius,Toyota,2011,5950000,92000,Hybrid
Prius,Toyota,2010,5500000,92000,Hybrid
Prius,Toyota,2009,6400000,92000,Hybrid
Prius,Toyota,2012,7790000,93000,Petrol
Prius,Toyota,2013,6600000,93000,Hybrid
Prius,Toyota,2011,5950000,94008,Hybrid
Prius,Toyota,2009,6400000,95000,Hybrid
Prius,Toyota,2012,7790000,95000,Petrol
Prius,Toyota,2010,5500000,95000,Hybrid
Prius,Toyota,2011,5950000,96000,Hybrid
Prius,Toyota,2014,7650000,96526,Petrol
Prius,Toyota,2012,7790000,97000,Petrol
Prius,Toyota,2013,6600000,97000,Hybrid
Prius,Toyota,2011,5950000,98000,Hybrid
Prius,Toyota,2012,7790000,100000,Hybrid
Prius,Toyota,2014,7650000,100000,Petrol
Prius,Toyota,2014,7650000,100000,Hybrid
Prius,Toyota,2011,5950000,101000,Hybrid
Prius,Toyota,2012,7790000,101684,Hybrid
Prius,Toyota,2011,5950000,101956,Hybrid
Prius,Toyota,2013,6600000,102000,Hybrid
Prius,Toyota,2013,6600000,102000,Hybrid
Prius,Toyota,2008,4885000,103000,Hybrid
Prius,Toyota,2008,4885000,104174,Hybrid
Prius,Toyota,2012,6275000,105000,Petrol
Prius,Toyota,2012,6275000,106000,Hybrid
Prius,Toyota,2012,6275000,107000,Hybrid
Prius,Toyota,2011,5950000,108000,Hybrid
Prius,Toyota,2012,6275000,108000,Hybrid
Prius,Toyota,2013,6600000,109000,Hybrid
Prius,Toyota,2012,6275000,109000,Hybrid
Prius,Toyota,2013,6600000,109500,Petrol
Prius,Toyota,2011,5950000,109566,Hybrid
Prius,Toyota,2008,4885000,110000,Hybrid
Prius,Toyota,2012,6275000,110000,Petrol
Prius,Toyota,2010,5500000,110000,Hybrid
Prius,Toyota,2012,6275000,110000,Hybrid
Prius,Toyota,2013,6600000,110000,Hybrid
Prius,Toyota,2013,6600000,111000,Hybrid
Prius,Toyota,2010,5500000,112900,Hybrid
Prius,Toyota,2008,4885000,113000,Hybrid
Prius,Toyota,2009,6400000,113000,Hybrid
Prius,Toyota,2009,6400000,113000,Petrol
Prius,Toyota,2013,6600000,113631,Hybrid
Prius,Toyota,2009,6400000,114000,Petrol
Prius,Toyota,2009,6400000,114900,Petrol
Prius,Toyota,2013,6600000,115000,Petrol
Prius,Toyota,2013,6600000,115000,Hybrid
Prius,Toyota,2012,6275000,116000,Hybrid
Prius,Toyota,2008,4885000,116736,Hybrid
Prius,Toyota,2007,4800000,118000,Petrol
Prius,Toyota,2012,6275000,118000,Petrol
Prius,Toyota,2012,6275000,118400,Hybrid
Prius,Toyota,2010,5500000,120000,Hybrid
Prius,Toyota,2012,6275000,120000,Hybrid
Prius,Toyota,2009,6400000,122586,Petrol
Prius,Toyota,2010,5500000,124000,Petrol
Prius,Toyota,2008,4885000,124000,Hybrid
Prius,Toyota,2011,5950000,124000,Petrol
Prius,Toyota,2011,5950000,126000,Hybrid
Prius,Toyota,2011,5950000,127000,Hybrid
Prius,Toyota,2012,6275000,128578,Hybrid
Prius,Toyota,2008,4885000,129000,Hybrid
Prius,Toyota,2010,5500000,129000,Hybrid
Prius,Toyota,2012,6275000,129000,Petrol
Prius,Toyota,2008,4885000,130000,Hybrid
Prius,Toyota,2012,6275000,130000,Petrol
Prius,Toyota,2012,6275000,130000,Hybrid
Prius,Toyota,2008,4885000,131000,Hybrid
Prius,Toyota,2011,5950000,131000,Hybrid
Prius,Toyota,2008,4885000,132000,Hybrid
Prius,Toyota,2009,6400000,132000,Hybrid
Prius,Toyota,2008,4885000,133000,Hybrid
Prius,Toyota,2008,4885000,134000,Hybrid
Prius,Toyota,2012,6275000,137871,Petrol
Prius,Toyota,2008,4885000,138000,Hybrid
Prius,Toyota,2011,5950000,138000,Petrol
Prius,Toyota,2013,6950000,139000,Hybrid
Prius,Toyota,2011,5950000,140000,Hybrid
Prius,Toyota,2011,5950000,142000,Hybrid
Prius,Toyota,2008,4885000,142500,Hybrid
Prius,Toyota,2008,4885000,144000,Hybrid
Prius,Toyota,2008,4885000,144000,Hybrid
Prius,Toyota,2009,6400000,144000,Petrol
Prius,Toyota,2009,6400000,145000,Hybrid
Prius,Toyota,2013,6950000,146000,Petrol
Prius,Toyota,2007,4800000,147000,Hybrid
Prius,Toyota,2008,4885000,147000,Hybrid
Prius,Toyota,2008,4885000,148000,Petrol
Prius,Toyota,2010,5500000,148000,Hybrid
Prius,Toyota,2008,4885000,149800,Petrol
Prius,Toyota,2010,5500000,150000,Hybrid
Prius,Toyota,2008,4885000,150000,Hybrid
Prius,Toyota,2011,5950000,150000,Petrol
Prius,Toyota,2013,6950000,150000,Petrol
Prius,Toyota,2012,6275000,150000,Hybrid
Prius,Toyota,2011,5950000,156000,Hybrid
Prius,Toyota,2011,5950000,157000,Hybrid
Prius,Toyota,2009,6400000,158000,Petrol
Prius,Toyota,2011,5950000,160000,Petrol
Prius,Toyota,2011,5950000,160000,Petrol
Prius,Toyota,2012,6275000,160000,Petrol
Prius,Toyota,2013,6950000,160000,Hybrid
Prius,Toyota,2010,5500000,161500,Hybrid
Prius,Toyota,2009,6400000,162000,Petrol
Prius,Toyota,2009,6400000,162000,Hybrid
Prius,Toyota,2008,4885000,168900,Hybrid
Prius,Toyota,2010,5500000,169000,Petrol
Prius,Toyota,2007,4800000,170000,Hybrid
Prius,Toyota,2011,5950000,170000,Petrol
Prius,Toyota,2009,6400000,170000,Petrol
Prius,Toyota,2008,4885000,175000,Hybrid
Prius,Toyota,2008,4885000,180000,Hybrid
Prius,Toyota,2011,5950000,180000,Petrol
Prius,Toyota,2008,4885000,190000,Hybrid
Prius,Toyota,2011,5950000,195000,Hybrid
Prius,Toyota,2010,5500000,200000,Hybrid
Prius,Toyota,2008,4885000,223500,Hybrid
Prius,Toyota,2008,4885000,240000,Hybrid
Prius 3rd Generation,Toyota,2012,6275000,194000,Hybrid
Prius S Grade,Toyota,2013,6975000,65786,Hybrid
Prius S Grade,Toyota,2012,6990000,74000,Hybrid
Prius S Grade,Toyota,2014,7800000,75000,Hybrid
Prius S Grade,Toyota,2013,6975000,83000,Petrol
Prius S Grade,Toyota,2012,6990000,85000,Hybrid
Prius S Grade,Toyota,2015,8450000,89000,Hybrid
Prius S Grade,Toyota,2011,6190000,93000,Hybrid
Prius S Grade,Toyota,2011,6190000,98000,Hybrid
Prius S Grade,Toyota,2013,6975000,104000,Hybrid
Prius S Grade,Toyota,2013,6975000,105000,Hybrid
Prius S Grade,Toyota,2012,6990000,105600,Hybrid
Prius S Grade,Toyota,2012,6990000,112000,Petrol
Prius S Grade,Toyota,2012,6990000,113000,Hybrid
Prius S Grade,Toyota,2011,6190000,164000,Petrol
Prius S Touring,Toyota,2011,7450000,125000,Petrol
Prius S Touring,Toyota,2011,7450000,126306,Hybrid
Prius S Touring,Toyota,2011,7450000,130000,Hybrid
Roomy,Toyota,2019,8200000,3000,Petrol
Roomy,Toyota,2017,7650000,6940,Petrol
Roomy,Toyota,2018,7900000,7200,Petrol
Roomy,Toyota,2017,7650000,10000,Petrol
Roomy,Toyota,2018,7900000,15000,Petrol
Roomy,Toyota,2017,7650000,19650,Petrol
Roomy,Toyota,2017,7650000,25000,Petrol
Roomy,Toyota,2016,7150000,28000,Petrol
Roomy,Toyota,2017,7650000,28500,Petrol
Roomy,Toyota,2017,7650000,29854,Petrol
Roomy,Toyota,2017,7650000,35000,Petrol
Roomy,Toyota,2017,7650000,53000,Petrol
Roomy,Toyota,2017,7650000,60000,Petrol
Soluna,Toyota,2000,2675000,92813,Petrol
Soluna,Toyota,2000,2675000,120000,Petrol
Soluna,Toyota,2001,2550000,125000,Petrol
Soluna,Toyota,2000,2675000,125000,Petrol
Soluna,Toyota,2001,2550000,126700,Petrol
Soluna,Toyota,2001,2550000,127000,Petrol
Soluna,Toyota,2000,2675000,148000,Petrol
Soluna,Toyota,2002,3000000,149600,Petrol
Soluna,Toyota,2000,2675000,152000,Petrol
Soluna,Toyota,2003,3000000,160000,Petrol
Soluna,Toyota,2005,2995000,160000,Petrol
Soluna,Toyota,2000,2675000,160856,Petrol
Soluna,Toyota,2001,2550000,170000,Petrol
Soluna,Toyota,2003,3000000,170000,Petrol
Soluna,Toyota,2002,3000000,180000,Petrol
Soluna,Toyota,2005,2995000,188542,Petrol
soluna,Toyota,2001,2550000,190000,Petrol
Soluna,Toyota,2005,2995000,197000,Petrol
Soluna,Toyota,2001,2550000,218000,Petrol
Soluna,Toyota,2000,2675000,220000,Petrol
Soluna,Toyota,2000,2675000,252000,Petrol
Soluna,Toyota,2000,2675000,318000,Petrol
Tank,Toyota,2018,8790000,5300,Petrol
Tank,Toyota,2018,8790000,14654,Petrol
Tank,Toyota,2018,8790000,15000,Petrol
Tank,Toyota,2017,7800000,18990,Petrol
Tank,Toyota,2016,6250000,19000,Petrol
Tank,Toyota,2017,7800000,19850,Petrol
Tank,Toyota,2018,8790000,20000,Petrol
Tank,Toyota,2017,7800000,21500,Petrol
Tank,Toyota,2017,7800000,21786,Petrol
Tank,Toyota,2017,7800000,27000,Petrol
Tank,Toyota,2017,7800000,36000,Petrol
Tank,Toyota,2018,8790000,36500,Petrol
Tank,Toyota,2017,7800000,50000,Petrol
Vios,Toyota,2004,4350000,80000,Petrol
Vios,Toyota,2005,4650000,85000,Petrol
Vios,Toyota,2006,4550000,86000,Petrol
Vios,Toyota,2004,4350000,93500,Petrol
Vios,Toyota,2003,3990000,98000,Petrol
Vios,Toyota,2003,3990000,99000,Petrol
Vios,Toyota,2010,5985000,99230,Petrol
Vios,Toyota,2003,3990000,100512,Petrol
Vios,Toyota,2005,4190000,102000,Petrol
Vios,Toyota,2004,4100000,106000,Petrol
Vios,Toyota,2006,4550000,106000,Petrol
Vios,Toyota,2004,4100000,110000,Petrol
Vios,Toyota,2003,3990000,110000,Petrol
Vios,Toyota,2003,3990000,112000,Petrol
Vios,Toyota,2005,4650000,115000,Petrol
Vios,Toyota,2004,4100000,118000,Petrol
Vios,Toyota,2003,3990000,120000,Petrol
Vios,Toyota,2004,4100000,120000,Petrol
Vios,Toyota,2004,4100000,120000,Petrol
Vios,Toyota,2005,4650000,120000,Petrol
Vios,Toyota,2005,4650000,125000,Petrol
Vios,Toyota,2006,4550000,125000,Petrol
Vios,Toyota,2003,3990000,125000,Petrol
Vios,Toyota,2004,4100000,130000,Petrol
Vios,Toyota,2003,3990000,131000,Petrol
Vios,Toyota,2007,4670000,131000,Petrol
Vios,Toyota,2003,3990000,133000,Petrol
Vios,Toyota,2003,3990000,135000,Petrol
Vios,Toyota,2005,4650000,135000,Petrol
Vios,Toyota,2007,4670000,140000,Petrol
Vios,Toyota,2007,4670000,142000,Petrol
Vios,Toyota,2007,4670000,143000,Petrol
Vios,Toyota,2007,4670000,145700,Petrol
Vios,Toyota,2004,4100000,149000,Petrol
Vios,Toyota,2006,4550000,149000,Petrol
Vios,Toyota,2006,4550000,152000,Petrol
Vios,Toyota,2004,4100000,152000,Petrol
Vios,Toyota,2004,4100000,153500,Petrol
Vios,Toyota,2003,3990000,155000,Petrol
Vios,Toyota,2003,3990000,158000,Petrol
Vios,Toyota,2005,4650000,160000,Petrol
Vios,Toyota,2004,4100000,160000,Petrol
Vios,Toyota,2004,4100000,160000,Petrol
Vios,Toyota,2003,3990000,162000,Petrol
Vios,Toyota,2004,4100000,165000,Petrol
Vios,Toyota,2004,4100000,165000,Petrol
Vios,Toyota,2003,3990000,167000,Petrol
Vios,Toyota,2004,4100000,171000,Petrol
Vios,Toyota,2004,4100000,173000,Petrol
Vios,Toyota,2003,3990000,173000,Petrol
Vios,Toyota,2006,4550000,175500,Petrol
Vios,Toyota,2008,5375000,177000,Petrol
Vios,Toyota,2004,4100000,180000,Petrol
Vios,Toyota,2003,3990000,180000,Petrol
Vios,Toyota,2003,3990000,180000,Petrol
Vios,Toyota,2003,3990000,191000,Petrol
Vios,Toyota,2004,4100000,195000,Petrol
Vios,Toyota,2003,3990000,209263,Petrol
Vios,Toyota,2004,4100000,210000,Petrol
Vios,Toyota,2004,4100000,228000,Petrol
Vios,Toyota,2007,4670000,240000,Petrol
Vitz,Toyota,2019,8790000,1000,Petrol
Vitz,Toyota,2020,8900000,1300,Petrol
Vitz,Toyota,2018,7500000,2300,Petrol
Vitz,Toyota,2015,6150000,27350,Petrol
Vitz,Toyota,2014,5850000,27584,Petrol
Vitz,Toyota,2016,6100000,27860,Petrol
Vitz,Toyota,2016,6100000,28000,Petrol
Vitz,Toyota,2016,6100000,28000,Petrol
Vitz,Toyota,2018,7500000,28500,Petrol
Vitz,Toyota,2014,5850000,28900,Petrol
Vitz,Toyota,2015,6150000,29000,Petrol
Vitz,Toyota,2018,7500000,29000,Petrol
Vitz,Toyota,2018,7500000,29000,Petrol
Vitz,Toyota,2017,6850000,29500,Petrol
Vitz,Toyota,2017,6850000,29838,Petrol
Vitz,Toyota,2017,6850000,29900,Petrol
Vitz,Toyota,2016,6100000,30700,Petrol
Vitz,Toyota,2015,6150000,31000,Petrol
Vitz,Toyota,2016,6100000,31000,Petrol
Vitz,Toyota,2017,6850000,31000,Petrol
Vitz,Toyota,2017,6850000,31000,Petrol
Vitz,Toyota,2016,6100000,31000,Petrol
Vitz,Toyota,2018,7500000,31300,Petrol
Vitz,Toyota,2019,8790000,31900,Petrol
Vitz,Toyota,2015,6150000,32000,Petrol
Vitz,Toyota,2016,6100000,32000,Petrol
Vitz,Toyota,2016,6100000,32000,Petrol
Vitz,Toyota,2018,7500000,32000,Petrol
Vitz,Toyota,2018,7500000,32000,Petrol
Vitz,Toyota,2016,6100000,32500,Petrol
Vitz,Toyota,2015,6150000,32500,Petrol
Vitz,Toyota,2016,6100000,33000,Petrol
Vitz,Toyota,2017,6850000,33400,Petrol
Vitz,Toyota,2016,6100000,33500,Petrol
Vitz,Toyota,2016,6100000,34000,Petrol
Vitz,Toyota,2017,6850000,34000,Petrol
Vitz,Toyota,2018,7500000,34028,Petrol
Vitz,Toyota,2015,6150000,35000,Petrol
Vitz,Toyota,2017,6850000,35000,Petrol
Vitz,Toyota,2018,7500000,35000,Petrol
Vitz,Toyota,2018,7500000,35000,Petrol
Vitz,Toyota,2018,7500000,35000,Petrol
Vitz,Toyota,2017,6850000,36000,Petrol
Vitz,Toyota,2018,7500000,36000,Petrol
Vitz,Toyota,2018,7500000,36000,Petrol
Vitz,Toyota,2015,6150000,36900,Petrol
Vitz,Toyota,2015,6150000,38000,Petrol
Vitz,Toyota,2016,6100000,38000,Petrol
Vitz,Toyota,2015,6150000,38000,Petrol
Vitz,Toyota,2016,6100000,38000,Petrol
Vitz,Toyota,2017,6850000,38000,Petrol
Vitz,Toyota,2018,7500000,38000,Petrol
Vitz,Toyota,2018,7500000,38800,Petrol
Vitz,Toyota,2017,6850000,39000,Petrol
Vitz,Toyota,2017,6850000,39900,Petrol
Vitz,Toyota,2014,5850000,40000,Petrol
Vitz,Toyota,2015,6150000,40000,Petrol
Vitz,Toyota,2015,6150000,40000,Petrol
Vitz,Toyota,2015,6150000,40000,Petrol
Vitz,Toyota,2015,6150000,40000,Petrol
Vitz,Toyota,2016,6100000,40000,Petrol
Vitz,Toyota,2016,6100000,40000,Petrol
Vitz,Toyota,2017,6850000,40000,Petrol
Vitz,Toyota,2017,6850000,40000,Petrol
Vitz,Toyota,2016,6100000,40950,Petrol
Vitz,Toyota,2015,6150000,41000,Petrol
Vitz,Toyota,2015,6150000,41000,Petrol
Vitz,Toyota,2016,6100000,42000,Petrol
Vitz,Toyota,2015,6150000,43000,Petrol
Vitz,Toyota,2015,6150000,43000,Petrol
Vitz,Toyota,2016,6100000,43000,Petrol
Vitz,Toyota,2018,7500000,43000,Petrol
Vitz,Toyota,2018,7500000,43200,Petrol
Vitz,Toyota,2016,6100000,43325,Petrol
Vitz,Toyota,2015,6150000,44000,Petrol
Vitz,Toyota,2016,6100000,44000,Petrol
Vitz,Toyota,2016,6100000,44000,Petrol
Vitz,Toyota,2016,6100000,44000,Petrol
Vitz,Toyota,2017,6850000,44000,Petrol
Vitz,Toyota,2017,6850000,44000,Petrol
Vitz,Toyota,2018,7500000,44000,Petrol
Vitz,Toyota,2016,6100000,44500,Petrol
Vitz,Toyota,2014,5850000,44700,Petrol
Vitz,Toyota,2016,6100000,44800,Petrol
Vitz,Toyota,2016,6100000,45000,Petrol
Vitz,Toyota,2016,6100000,45000,Petrol
Vitz,Toyota,2017,6850000,45000,Petrol
Vitz,Toyota,2018,7500000,45000,Petrol
Vitz,Toyota,2018,7500000,45000,Petrol
Vitz,Toyota,2016,6100000,46000,Petrol
Vitz,Toyota,2016,6100000,47000,Petrol
Vitz,Toyota,2018,7500000,47000,Petrol
Vitz,Toyota,2016,6100000,47132,Petrol
Vitz,Toyota,2015,6150000,48000,Petrol
Vitz,Toyota,2016,6100000,48000,Petrol
Vitz,Toyota,2016,6100000,48000,Petrol
Vitz,Toyota,2015,6150000,48000,Petrol
Vitz,Toyota,2017,6850000,48840,Petrol
Vitz,Toyota,2017,6850000,49470,Petrol
Vitz,Toyota,2015,6150000,51000,Petrol
Vitz,Toyota,2015,6150000,51000,Petrol
Vitz,Toyota,2016,6100000,51000,Petrol
Vitz,Toyota,2015,6150000,51900,Petrol
Vitz,Toyota,2015,6150000,52000,Petrol
Vitz,Toyota,2018,7500000,52496,Petrol
Vitz,Toyota,2016,6100000,53000,Petrol
Vitz,Toyota,2015,6150000,54000,Petrol
Vitz,Toyota,2017,6850000,54000,Petrol
Vitz,Toyota,2017,6850000,55000,Petrol
Vitz,Toyota,2007,4350000,56000,Petrol
Vitz,Toyota,2008,4550000,56000,Petrol
Vitz,Toyota,2016,6100000,56000,Petrol
Vitz,Toyota,2016,6100000,56000,Petrol
Vitz,Toyota,2016,6100000,56000,Petrol
Vitz,Toyota,2008,4550000,57500,Petrol
Vitz,Toyota,2015,6150000,58000,Petrol
Vitz,Toyota,2016,6100000,58000,Petrol
Vitz,Toyota,2015,6150000,58907,Petrol
Vitz,Toyota,2016,6100000,59000,Petrol
Vitz,Toyota,2016,6100000,59000,Petrol
Vitz,Toyota,2015,6150000,60000,Petrol
Vitz,Toyota,2016,6100000,60000,Petrol
Vitz,Toyota,2015,6150000,60000,Petrol
Vitz,Toyota,2017,6850000,60000,Petrol
Vitz,Toyota,2007,4350000,90000,Petrol
Vitz,Toyota,2008,4550000,90000,Petrol
Vitz,Toyota,2007,4350000,90000,Petrol
Vitz,Toyota,2015,6150000,90000,Petrol
Vitz,Toyota,2009,4750000,91000,Petrol
Vitz,Toyota,2007,4350000,91500,Petrol
Vitz,Toyota,2008,4550000,92000,Petrol
Vitz,Toyota,2007,4350000,92000,Petrol
Vitz,Toyota,2008,4550000,92158,Petrol
Vitz,Toyota,2007,4350000,92500,Petrol
Vitz,Toyota,2007,4350000,93000,Petrol
Vitz,Toyota,2008,4550000,94000,Petrol
Vitz,Toyota,2008,4550000,94000,Petrol
Vitz,Toyota,2010,5100000,94025,Petrol
Vitz,Toyota,2009,4750000,96000,Petrol
Vitz,Toyota,2008,4550000,96000,Petrol
Vitz,Toyota,2009,4750000,97000,Petrol
Vitz,Toyota,2008,4550000,97000,Petrol
Vitz,Toyota,2007,4350000,97750,Petrol
Vitz,Toyota,2007,4350000,98000,Petrol
Vitz,Toyota,2005,3500000,98000,Petrol
Vitz,Toyota,2007,4350000,98000,Petrol
Vitz,Toyota,2009,4750000,99000,Petrol
Vitz,Toyota,2008,4550000,99000,Petrol
Vitz,Toyota,2007,4350000,99000,Petrol
Vitz,Toyota,2007,4350000,99000,Petrol
Vitz,Toyota,2007,4350000,99421,Petrol
Vitz,Toyota,2007,4350000,100000,Petrol
Vitz,Toyota,2007,4350000,100000,Petrol
Vitz,Toyota,2007,4350000,100000,Petrol
Vitz,Toyota,2010,5100000,100000,Petrol
Vitz,Toyota,2009,4750000,100000,Petrol
Vitz,Toyota,2010,5100000,100000,Petrol
Vitz,Toyota,2007,4350000,101000,Petrol
Vitz,Toyota,2007,4350000,101000,Petrol
Vitz,Toyota,2008,4550000,102000,Petrol
Vitz,Toyota,2008,4550000,102000,Petrol
Vitz,Toyota,2009,4750000,102200,Petrol
Vitz,Toyota,2008,4550000,103000,Petrol
Vitz,Toyota,2007,4350000,104000,Petrol
Vitz,Toyota,2007,4350000,105000,Petrol
Vitz,Toyota,2007,4350000,105000,Petrol
Vitz,Toyota,2009,4750000,105000,Petrol
Vitz,Toyota,2010,5100000,105000,Petrol
Vitz,Toyota,2008,4550000,106000,Petrol
Vitz,Toyota,2007,4350000,108000,Petrol
Vitz,Toyota,2007,4350000,110000,Petrol
Vitz,Toyota,2000,2500000,110500,Petrol
Vitz,Toyota,2007,4350000,112000,Petrol
Vitz,Toyota,2008,4550000,112000,Petrol
Vitz,Toyota,2007,4350000,112000,Petrol
Vitz,Toyota,2007,4350000,113000,Petrol
Vitz,Toyota,2008,4550000,114000,Petrol
Hyundai,Hyundai Accent 2001,2001,1875000,75000,Petrol
Maruti,Maruti Suzuki Omni,2011,1350000,135582,Petrol
Datsun,Datsun Go Plus,2017,2750000,90000,Petrol
Maruti,Maruti Suzuki Wagon,2014,4425000,67000,Petrol
